"source_desc","sector_desc","group_desc","commodity_desc","class_desc","prodn_practice_desc","util_practice_desc","statisticcat_desc","unit_desc","short_desc","domain_desc","domaincat_desc","agg_level_desc","state_ansi","state_fips_code","state_alpha","state_name","asd_code","asd_desc","county_ansi","county_code","county_name","region_desc","zip_5","watershed_code","watershed_desc","congr_district_code","country_code","country_name","location_desc","year","freq_desc","begin_code","end_code","reference_period_desc","week_ending","load_time","Value","CV (%)"
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2002","ANNUAL","00","00","YEAR","","2002-05-15 10:15:06.000","24,400",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2001","ANNUAL","00","00","YEAR","","2001-05-15 10:15:06.000","24,200",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2000","ANNUAL","00","00","YEAR","","2000-05-15 10:15:06.000","26,000",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1999","ANNUAL","00","00","YEAR","","1999-05-15 10:15:06.000","27,500",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1998","ANNUAL","00","00","YEAR","","1998-05-15 10:15:06.000","25,500",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2015","ANNUAL","00","00","YEAR","","2017-04-07 11:54:15.000","14,500",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2014","ANNUAL","00","00","YEAR","","2017-04-07 11:54:15.000","14,500",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2013","ANNUAL","00","00","YEAR","","2016-02-04 16:00:50.000","14,600",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2012","ANNUAL","00","00","YEAR","","2015-01-29 15:05:39.000","13,900",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2011","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","15,800",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2010","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","17,050",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2009","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","15,450",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2008","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","17,500",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2007","ANNUAL","00","00","YEAR","","2007-05-15 10:15:06.000","17,900",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2006","ANNUAL","00","00","YEAR","","2006-05-15 10:15:06.000","18,500",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2005","ANNUAL","00","00","YEAR","","2005-05-15 10:15:06.000","19,800",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2004","ANNUAL","00","00","YEAR","","2004-05-15 10:15:06.000","20,000",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2003","ANNUAL","00","00","YEAR","","2003-05-15 10:15:06.000","22,300",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2002","ANNUAL","00","00","YEAR","","2002-05-15 10:15:06.000","24,500",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2001","ANNUAL","00","00","YEAR","","2001-05-15 10:15:06.000","24,400",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2000","ANNUAL","00","00","YEAR","","2000-05-15 10:15:06.000","26,200",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1999","ANNUAL","00","00","YEAR","","1999-05-15 10:15:06.000","27,600",""
"SURVEY","CROPS","VEGETABLES","MELONS","HONEYDEW","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, HONEYDEW, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1998","ANNUAL","00","00","YEAR","","1998-05-15 10:15:06.000","25,700",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","MELONS, WATERMELON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2022","ANNUAL","00","00","YEAR","","2023-02-15 15:00:00.000","93,200",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","MELONS, WATERMELON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2021","ANNUAL","00","00","YEAR","","2023-02-15 15:00:00.000","97,700",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","MELONS, WATERMELON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2020","ANNUAL","00","00","YEAR","","2022-02-16 15:00:17.000","94,600",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","MELONS, WATERMELON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2019","ANNUAL","00","00","YEAR","","2021-02-11 15:00:39.000","99,300",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","MELONS, WATERMELON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2018","ANNUAL","00","00","YEAR","","2020-02-13 15:00:11.000","112,000",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","MELONS, WATERMELON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2017","ANNUAL","00","00","YEAR","","2019-02-21 15:00:02.000","107,800",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","MELONS, WATERMELON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2016","ANNUAL","00","00","YEAR","","2019-02-21 15:00:02.000","112,000",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","MELONS, WATERMELON - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2022","ANNUAL","00","00","YEAR","","2023-02-15 15:00:00.000","96,500",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","MELONS, WATERMELON - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2021","ANNUAL","00","00","YEAR","","2023-02-15 15:00:00.000","101,100",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","MELONS, WATERMELON - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2020","ANNUAL","00","00","YEAR","","2022-02-16 15:00:17.000","97,700",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","MELONS, WATERMELON - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2019","ANNUAL","00","00","YEAR","","2021-02-11 15:00:39.000","103,100",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","MELONS, WATERMELON - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2018","ANNUAL","00","00","YEAR","","2020-02-13 15:00:11.000","116,800",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","MELONS, WATERMELON - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2017","ANNUAL","00","00","YEAR","","2019-02-21 15:00:02.000","115,000",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","MELONS, WATERMELON - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2016","ANNUAL","00","00","YEAR","","2019-02-21 15:00:02.000","116,800",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2015","ANNUAL","00","00","YEAR","","2017-04-07 11:54:15.000","116,450",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2014","ANNUAL","00","00","YEAR","","2017-04-07 11:54:15.000","111,350",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2013","ANNUAL","00","00","YEAR","","2016-02-04 16:00:50.000","113,630",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2012","ANNUAL","00","00","YEAR","","2015-01-29 15:05:39.000","115,800",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2011","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","117,570",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2010","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","134,090",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2009","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","123,850",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2008","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","125,300",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2007","ANNUAL","00","00","YEAR","","2007-05-15 10:15:06.000","129,000",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2006","ANNUAL","00","00","YEAR","","2006-05-15 10:15:06.000","131,000",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2005","ANNUAL","00","00","YEAR","","2005-05-15 10:15:06.000","133,800",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2004","ANNUAL","00","00","YEAR","","2004-05-15 10:15:06.000","141,900",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2003","ANNUAL","00","00","YEAR","","2003-05-15 10:15:06.000","150,300",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2002","ANNUAL","00","00","YEAR","","2002-05-15 10:15:06.000","152,500",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2001","ANNUAL","00","00","YEAR","","2001-05-15 10:15:06.000","160,720",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2000","ANNUAL","00","00","YEAR","","2000-05-15 10:15:06.000","164,360",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1999","ANNUAL","00","00","YEAR","","1999-05-15 10:15:06.000","175,870",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA HARVESTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1998","ANNUAL","00","00","YEAR","","1998-05-15 10:15:06.000","170,390",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2015","ANNUAL","00","00","YEAR","","2017-04-07 11:54:15.000","127,800",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2014","ANNUAL","00","00","YEAR","","2017-04-07 11:54:15.000","122,300",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2013","ANNUAL","00","00","YEAR","","2016-02-04 16:00:50.000","123,700",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2012","ANNUAL","00","00","YEAR","","2015-01-29 15:05:39.000","127,600",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2011","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","130,800",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2010","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","143,100",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2009","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","134,700",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2008","ANNUAL","00","00","YEAR","","2014-11-07 09:54:31.000","133,400",""
"SURVEY","CROPS","VEGETABLES","MELONS","WATERMELON","ALL PRODUCTION PRACTICES","FRESH MARKET","AREA PLANTED","ACRES","MELONS, WATERMELON, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2007","ANNUAL","00","00","YEAR","","2007-05-15 10:15:06.000","140,700",""
